order_id,order_date,customer_id,category,channel,segment,region,quantity,unit_price,discount_pct,revenue,satisfaction_score,currency
ORD-100242,2024-01-12,CUST-1894,Beauty,Direct,Enterprise,LATAM,3,50.91,10,137.46,4,USD
ORD-100243,2024-01-12,CUST-3633,Beauty,Organic Search,Mid-Market,EMEA,3,61.27,9,167.27,4,USD
ORD-100244,2024-01-12,CUST-3799,Apparel,Affiliate,Mid-Market,EMEA,3,63.42,0,190.26,3,USD
ORD-100245,2024-01-12,CUST-3654,Apparel,Organic Search,Enterprise,North America,2,49.97,0,99.94,3,USD
ORD-100246,2024-01-12,CUST-1867,Electronics,Email,Consumer,North America,1,323.42,0,323.42,4,USD
ORD-100247,2024-01-12,CUST-4001,Sports,Email,Enterprise,North America,2,124.25,21,196.32,5,USD
ORD-100248,2024-01-12,CUST-1584,Electronics,Email,SMB,LATAM,3,345.24,0,1035.72,4,USD
ORD-100249,2024-01-12,CUST-2813,Electronics,Paid Search,Startup,APAC,3,350.14,0,1050.42,4,USD
ORD-100250,2024-01-12,CUST-3728,Sports,Paid Search,SMB,LATAM,2,131.51,0,263.02,4,USD
ORD-100251,2024-01-12,CUST-3205,Electronics,Direct,Consumer,North America,2,283.35,0,566.7,4,USD
ORD-100252,2024-01-12,CUST-2263,Electronics,Direct,SMB,APAC,3,290.11,13,757.19,4,USD
ORD-100253,2024-01-12,CUST-3237,Home & Garden,Affiliate,Startup,LATAM,3,90.1,0,270.3,4,USD
ORD-100254,2024-01-12,CUST-3147,Electronics,Affiliate,Enterprise,APAC,3,330.02,0,990.06,4,USD
ORD-100255,2024-01-12,CUST-2060,Apparel,Direct,Startup,EMEA,2,66.34,0,132.68,4,USD
ORD-100256,2024-01-13,CUST-4964,Sports,Organic Search,Mid-Market,APAC,3,107.07,0,321.21,4,USD
ORD-100257,2024-01-13,CUST-1761,Home & Garden,Organic Search,Mid-Market,LATAM,2,65.08,0,130.16,5,USD
ORD-100258,2024-01-13,CUST-3594,Apparel,Affiliate,Startup,EMEA,3,70.7,0,212.1,4,USD
ORD-100259,2024-01-13,CUST-3017,Home & Garden,Organic Search,Startup,APAC,1,95.94,22,74.83,4,USD
ORD-100260,2024-01-13,CUST-2968,Sports,Email,Consumer,LATAM,3,149.36,0,448.08,5,USD
ORD-100261,2024-01-13,CUST-1905,Books,Paid Search,Startup,APAC,3,24.58,23,56.78,4,USD
ORD-100262,2024-01-13,CUST-3819,Home & Garden,Email,Startup,APAC,3,96.73,0,290.19,4,USD
ORD-100263,2024-01-13,CUST-2694,Apparel,Email,Startup,EMEA,2,60.9,0,121.8,4,USD
ORD-100264,2024-01-13,,Apparel,Paid Search,Enterprise,North America,1,76.26,0,76.26,4,USD
ORD-100265,2024-01-13,CUST-4552,Electronics,Affiliate,Consumer,North America,1,368.38,0,368.38,4,USD
ORD-100266,2024-01-13,CUST-2968,Electronics,Affiliate,SMB,LATAM,2,379.05,0,758.1,4,USD
ORD-100267,2024-01-13,CUST-4648,Sports,Email,Consumer,APAC,3,104.71,0,314.13,4,USD
ORD-100268,2024-01-13,,Apparel,Paid Search,Mid-Market,North America,3,65.28,0,195.84,4,USD
ORD-100269,2024-01-14,CUST-1785,Electronics,Social,Startup,APAC,2,331.99,10,597.58,5,USD
ORD-100270,2024-01-14,CUST-2282,Electronics,Organic Search,SMB,North America,2,230.86,9,420.17,4,USD
ORD-100271,2024-01-14,CUST-5161,Electronics,Affiliate,Consumer,LATAM,2,381.82,0,763.64,4,USD
ORD-100272,2024-01-14,CUST-2567,Apparel,Organic Search,Startup,EMEA,3,82.39,0,247.17,4,USD
ORD-100273,2024-01-14,CUST-2171,Electronics,Social,SMB,EMEA,1,268.44,12,236.23,,USD
ORD-100274,2024-01-14,CUST-1790,Sports,Organic Search,Mid-Market,APAC,3,115.83,17,288.42,4,USD
ORD-100275,2024-01-14,CUST-1220,Home & Garden,Email,Enterprise,North America,3,93.08,0,279.24,4,USD
ORD-100276,2024-01-14,CUST-1637,Beauty,Email,Enterprise,North America,3,49.81,0,149.43,4,USD
ORD-100277,2024-01-14,CUST-1608,Books,Organic Search,Enterprise,APAC,1,16.63,0,16.63,4,USD
ORD-100278,2024-01-14,CUST-2235,Sports,Affiliate,Mid-Market,APAC,3,115.4,0,346.2,4,USD
ORD-100279,2024-01-14,CUST-5030,Books,Email,Startup,North America,2,16.31,0,32.62,4,USD
ORD-100280,2024-01-14,CUST-1246,Home & Garden,Paid Search,Enterprise,North America,3,104.55,10,282.28,4,USD
ORD-100281,2024-01-14,CUST-1767,Electronics,Organic Search,Mid-Market,EMEA,3,268.79,19,653.16,4,USD
ORD-100282,2024-01-14,CUST-1902,Sports,Paid Search,Mid-Market,EMEA,1,136.67,0,136.67,4,USD
ORD-100283,2024-01-14,CUST-3300,Apparel,Paid Search,Startup,LATAM,3,50.56,0,151.68,4,USD
ORD-100284,2024-01-14,CUST-1741,Apparel,Paid Search,Startup,LATAM,3,80.75,0,242.25,4,USD
ORD-100285,2024-01-14,CUST-2225,Electronics,Paid Search,SMB,EMEA,3,355.91,0,1067.73,4,USD
ORD-100286,2024-01-15,CUST-1491,Electronics,Direct,Startup,APAC,3,333.69,0,1001.07,3,USD
ORD-100287,2024-01-15,CUST-2582,Electronics,Email,Consumer,EMEA,2,352.65,3,684.14,3,USD
ORD-100288,2024-01-15,CUST-1985,Beauty,Social,Enterprise,North America,1,39.93,0,39.93,4,USD
ORD-100289,2024-01-15,CUST-4182,Home & Garden,Social,Enterprise,APAC,3,94.06,0,282.18,,USD
ORD-100290,2024-01-15,CUST-4614,Beauty,Organic Search,Startup,EMEA,1,46.66,0,46.66,4,USD
ORD-100291,2024-01-15,CUST-5068,Books,Paid Search,Startup,LATAM,1,21.73,0,21.73,4,USD
ORD-100292,2024-01-15,CUST-1454,Home & Garden,Paid Search,Consumer,North America,2,109.14,2,213.91,4,USD
ORD-100293,2024-01-15,CUST-3714,Apparel,Paid Search,Mid-Market,EMEA,1,74.07,0,74.07,4,USD
ORD-100294,2024-01-15,CUST-3796,Home & Garden,Direct,Startup,LATAM,2,98.89,0,197.78,4,USD
ORD-100295,2024-01-15,CUST-4895,Beauty,Paid Search,Mid-Market,North America,2,46.43,18,76.15,4,USD
ORD-100296,2024-01-15,CUST-1027,Books,Organic Search,Mid-Market,North America,2,18.86,0,37.72,4,USD
ORD-100297,2024-01-15,CUST-4467,Electronics,Organic Search,Mid-Market,North America,1,374.47,0,374.47,4,USD
ORD-100298,2024-01-15,CUST-1122,Apparel,Email,Mid-Market,LATAM,2,85.34,0,170.68,4,USD
ORD-100299,2024-01-15,CUST-1013,Apparel,Direct,Startup,LATAM,1,56.34,0,56.34,3,USD
ORD-100300,2024-01-15,CUST-2046,Home & Garden,Direct,SMB,LATAM,2,79.03,0,158.06,4,USD
ORD-100301,2024-01-15,CUST-2669,Sports,Organic Search,Consumer,LATAM,2,107.49,18,176.28,4,USD
ORD-100302,2024-01-15,CUST-2690,Sports,Organic Search,SMB,LATAM,2,103.06,0,206.12,4,USD
ORD-100303,2024-01-15,CUST-1207,Home & Garden,Email,Consumer,APAC,3,106.79,0,320.37,4,USD
ORD-100304,2024-01-15,CUST-4240,Books,Paid Search,Startup,LATAM,1,24.7,0,24.7,,USD
ORD-100305,2024-01-15,CUST-2383,Sports,Paid Search,Startup,North America,2,101.95,0,203.9,4,USD
ORD-100306,2024-01-15,CUST-4139,Beauty,Direct,Enterprise,APAC,1,58.57,0,58.57,3,USD
ORD-100307,2024-01-16,CUST-4306,Electronics,Email,Consumer,EMEA,1,288.09,0,288.09,4,USD
ORD-100308,2024-01-16,CUST-1421,Apparel,Organic Search,Consumer,APAC,3,63.77,0,191.31,4,USD
ORD-100309,2024-01-16,CUST-3392,Home & Garden,Organic Search,SMB,APAC,1,104.76,6,98.47,4,USD
ORD-100310,2024-01-16,CUST-2810,Apparel,Organic Search,Mid-Market,EMEA,1,67.38,0,67.38,4,USD
ORD-100311,2024-01-16,CUST-3275,Home & Garden,Paid Search,Startup,North America,2,100.89,0,201.78,4,USD
ORD-100312,2024-01-16,CUST-1695,Home & Garden,Email,Mid-Market,APAC,1,107.42,0,107.42,3,USD
ORD-100313,2024-01-16,CUST-4793,Electronics,Organic Search,Mid-Market,LATAM,2,363.78,1,720.28,4,USD
ORD-100314,2024-01-16,CUST-1022,Electronics,Affiliate,Startup,North America,3,330.9,0,992.7,4,USD
ORD-100315,2024-01-16,CUST-2961,Electronics,Direct,Startup,North America,1,373.59,0,373.59,4,USD
ORD-100316,2024-01-16,CUST-1419,Beauty,Paid Search,SMB,North America,3,44.84,0,134.52,3,USD
ORD-100317,2024-01-16,CUST-2330,Home & Garden,Affiliate,Consumer,APAC,3,85.54,13,223.26,4,USD
ORD-100318,2024-01-16,CUST-4182,Apparel,Organic Search,SMB,North America,2,71.65,0,143.3,3,USD
ORD-100319,2024-01-16,CUST-2402,Home & Garden,Affiliate,Enterprise,LATAM,1,77.8,0,77.8,4,USD
ORD-100320,2024-01-16,CUST-3685,Electronics,Email,Consumer,APAC,3,329.47,0,988.41,4,USD
ORD-100321,2024-01-16,CUST-1103,Sports,Organic Search,SMB,LATAM,2,97.23,0,194.46,,USD
ORD-100322,2024-01-16,CUST-4451,Beauty,Email,Enterprise,LATAM,1,36.59,0,36.59,,USD
ORD-100323,2024-01-16,CUST-4781,Electronics,Email,Mid-Market,North America,2,342.81,0,685.62,4,USD
ORD-100324,2024-01-16,CUST-3697,Sports,Organic Search,Enterprise,APAC,1,138.29,0,138.29,4,USD
ORD-100325,2024-01-16,CUST-1699,Electronics,Direct,Startup,APAC,2,357.42,3,693.39,,USD
ORD-100326,2024-01-16,CUST-3764,Apparel,Organic Search,Mid-Market,North America,3,65.5,0,196.5,5,USD
ORD-100327,2024-01-16,CUST-3696,Home & Garden,Direct,Mid-Market,North America,3,97.02,0,291.06,4,USD
ORD-100328,2024-01-16,CUST-4832,Electronics,Email,Startup,APAC,3,371.44,0,1114.32,4,USD
ORD-100329,2024-01-16,CUST-3171,Sports,Organic Search,SMB,North America,1,119.08,0,119.08,3,USD
ORD-100330,2024-01-17,CUST-4958,Apparel,Affiliate,Mid-Market,APAC,1,57.61,25,43.21,4,USD
ORD-100331,2024-01-17,,Home & Garden,Paid Search,Consumer,North America,3,113.96,1,338.46,3,USD
ORD-100332,2024-01-17,CUST-2860,Electronics,Social,Mid-Market,EMEA,1,399.88,0,399.88,4,USD
ORD-100333,2024-01-17,CUST-1506,Electronics,Direct,Startup,North America,3,342.82,0,1028.46,4,USD
ORD-100334,2024-01-17,CUST-3279,Apparel,Organic Search,Startup,APAC,1,67.5,0,67.5,5,USD
ORD-100335,2024-01-17,CUST-1427,Electronics,Paid Search,Mid-Market,APAC,1,355.62,0,355.62,4,USD
ORD-100336,2024-01-17,CUST-4407,Home & Garden,Organic Search,Mid-Market,LATAM,2,74.57,0,149.14,4,USD
ORD-100337,2024-01-17,CUST-2918,Electronics,Direct,Startup,North America,2,303.28,0,606.56,4,USD
ORD-100338,2024-01-17,CUST-3074,Electronics,Email,Enterprise,North America,1,337.12,0,337.12,4,USD
ORD-100339,2024-01-17,CUST-4614,Electronics,Email,SMB,North America,2,249.84,0,499.68,4,USD
ORD-100340,2024-01-17,CUST-1024,Beauty,Paid Search,Startup,EMEA,1,39.18,0,39.18,4,USD
ORD-100341,2024-01-17,CUST-1701,Books,Organic Search,Consumer,EMEA,1,24.26,0,24.26,4,USD
ORD-100342,2024-01-17,CUST-1540,Electronics,Organic Search,Enterprise,North America,3,319.81,3,930.65,4,USD
ORD-100343,2024-01-17,CUST-2010,Books,Email,Mid-Market,North America,3,19.32,24,44.05,4,USD
ORD-100344,2024-01-17,CUST-3341,Electronics,Affiliate,Enterprise,North America,3,306.1,20,734.64,,USD
ORD-100345,2024-01-17,CUST-2771,Apparel,Organic Search,Consumer,APAC,1,66.45,2,65.12,4,USD
ORD-100346,2024-01-17,CUST-4897,Books,Organic Search,SMB,LATAM,3,22.37,17,55.7,3,USD
ORD-100347,2024-01-17,CUST-4397,Electronics,Social,Mid-Market,EMEA,3,328.24,0,984.72,4,USD
ORD-100348,2024-01-17,CUST-3433,Beauty,Paid Search,Startup,EMEA,2,46.35,0,92.7,4,USD
ORD-100349,2024-01-17,CUST-3382,Sports,Email,Startup,North America,3,92.25,0,276.75,4,USD
ORD-100350,2024-01-17,CUST-2852,Electronics,Organic Search,Enterprise,EMEA,2,346.62,0,693.24,4,USD
ORD-100351,2024-01-17,,Apparel,Social,SMB,EMEA,2,50.33,9,91.6,4,USD
ORD-100352,2024-01-17,CUST-4869,Sports,Organic Search,Consumer,EMEA,2,98.59,0,197.18,4,USD
ORD-100353,2024-01-18,CUST-1294,Apparel,Direct,Mid-Market,North America,2,72,24,109.44,5,USD
ORD-100354,2024-01-18,CUST-4758,Apparel,Paid Search,Mid-Market,APAC,1,67.61,0,67.61,4,USD
ORD-100355,2024-01-18,CUST-4886,Beauty,Social,Enterprise,APAC,1,47.12,0,47.12,4,USD
ORD-100356,2024-01-18,CUST-3915,Electronics,Organic Search,Consumer,LATAM,1,346.42,0,346.42,3,USD
ORD-100357,2024-01-18,CUST-4200,Electronics,Direct,Startup,EMEA,3,306.82,0,920.46,3,USD
ORD-100358,2024-01-18,CUST-1955,Beauty,Organic Search,Consumer,APAC,2,51.52,0,103.04,4,USD
ORD-100359,2024-01-18,CUST-1973,Electronics,Organic Search,SMB,LATAM,3,367.26,0,1101.78,4,USD
ORD-100360,2024-01-18,CUST-3388,Beauty,Organic Search,Mid-Market,LATAM,2,42.02,0,84.04,5,USD
ORD-100361,2024-01-18,CUST-1937,Electronics,Paid Search,SMB,North America,3,284.98,0,854.94,4,USD
ORD-100362,2024-01-18,CUST-3235,Beauty,Direct,Mid-Market,EMEA,2,33.01,0,66.02,4,USD
ORD-100363,2024-01-18,CUST-1604,Electronics,Direct,Consumer,LATAM,3,286.21,24,652.56,4,USD
ORD-100364,2024-01-18,CUST-3087,Apparel,Direct,SMB,APAC,3,57.99,24,132.22,4,USD
ORD-100365,2024-01-18,CUST-1056,Beauty,Paid Search,Enterprise,APAC,1,34.59,0,34.59,4,USD
ORD-100366,2024-01-18,CUST-4183,Beauty,Email,Enterprise,EMEA,1,31.18,0,31.18,4,USD
ORD-100367,2024-01-18,CUST-4784,Apparel,Organic Search,Consumer,North America,3,59.55,0,178.65,4,USD
ORD-100368,2024-01-18,CUST-1266,Electronics,Email,Mid-Market,North America,3,358.77,6,1011.73,4,USD
ORD-100369,2024-01-18,CUST-2069,Beauty,Organic Search,Enterprise,EMEA,1,44.89,13,39.05,4,USD
ORD-100370,2024-01-18,CUST-3583,Sports,Social,Mid-Market,North America,1,107.32,0,107.32,4,USD
ORD-100371,2024-01-18,CUST-1146,Electronics,Affiliate,Startup,North America,2,388.03,0,776.06,4,USD
ORD-100372,2024-01-18,CUST-1817,Home & Garden,Paid Search,Mid-Market,LATAM,1,90.04,0,90.04,4,USD
ORD-100373,2024-01-18,CUST-4257,Apparel,Email,Consumer,North America,1,64.47,0,64.47,4,USD
ORD-100374,2024-01-18,CUST-4198,Home & Garden,Email,Consumer,EMEA,3,85.19,5,242.79,,USD
ORD-100375,2024-01-18,CUST-4932,Beauty,Organic Search,Enterprise,North America,2,41.82,0,83.64,4,USD
ORD-100376,2024-01-18,,Electronics,Direct,Enterprise,EMEA,1,357.9,0,357.9,3,USD
ORD-100377,2024-01-19,CUST-2873,Electronics,Organic Search,Mid-Market,LATAM,2,322.8,0,645.6,5,USD
ORD-100378,2024-01-19,CUST-4607,Electronics,Email,Mid-Market,North America,1,347.51,0,347.51,4,USD
ORD-100379,2024-01-19,CUST-3859,Home & Garden,Direct,Startup,APAC,3,107.08,0,321.24,4,USD
ORD-100380,2024-01-19,CUST-4015,Apparel,Paid Search,Startup,North America,1,71.76,0,71.76,4,USD
ORD-100381,2024-01-19,CUST-2471,Sports,Email,Startup,APAC,3,91.83,20,220.39,4,USD
ORD-100382,2024-01-19,CUST-4908,Home & Garden,Social,SMB,LATAM,2,92.7,0,185.4,4,USD
ORD-100383,2024-01-19,CUST-5131,Apparel,Social,SMB,EMEA,2,57.41,24,87.26,4,USD
ORD-100384,2024-01-19,CUST-5144,Home & Garden,Direct,Mid-Market,APAC,1,82.61,0,82.61,4,USD
ORD-100385,2024-01-19,CUST-3173,Home & Garden,Affiliate,Consumer,EMEA,1,86.61,13,75.35,4,USD
ORD-100386,2024-01-19,CUST-1506,Electronics,Paid Search,Mid-Market,EMEA,1,317.23,4,304.54,4,USD
ORD-100387,2024-01-19,CUST-1362,Beauty,Paid Search,SMB,EMEA,2,32.18,0,64.36,4,USD
ORD-100388,2024-01-19,CUST-2468,Beauty,Paid Search,Consumer,APAC,3,42.2,0,126.6,4,USD
ORD-100389,2024-01-19,CUST-4938,Home & Garden,Email,Mid-Market,LATAM,3,109.81,0,329.43,4,USD
ORD-100390,2024-01-19,CUST-4309,Home & Garden,Social,Enterprise,LATAM,1,96.18,0,96.18,,USD
ORD-100391,2024-01-19,CUST-2418,Apparel,Organic Search,Mid-Market,LATAM,3,74.35,0,223.05,3,USD
ORD-100392,2024-01-19,CUST-3893,Sports,Organic Search,Consumer,LATAM,1,115.91,0,115.91,4,USD
ORD-100393,2024-01-19,CUST-3012,Home & Garden,Paid Search,SMB,LATAM,2,90.4,0,180.8,5,USD
ORD-100394,2024-01-19,CUST-3592,Home & Garden,Organic Search,Startup,North America,2,91.36,0,182.72,4,USD
ORD-100395,2024-01-19,CUST-3007,Sports,Social,Mid-Market,LATAM,1,140.6,0,140.6,4,USD
ORD-100396,2024-01-19,CUST-5134,Sports,Organic Search,Consumer,LATAM,3,116.64,0,349.92,4,USD
ORD-100397,2024-01-19,CUST-4042,Electronics,Organic Search,Mid-Market,EMEA,1,244.91,0,244.91,4,USD
ORD-100398,2024-01-19,CUST-2411,Sports,Direct,Startup,LATAM,2,120.77,0,241.54,3,USD
ORD-100399,2024-01-19,CUST-5065,Sports,Organic Search,SMB,EMEA,3,109.22,0,327.66,4,USD
ORD-100400,2024-01-19,CUST-2494,Electronics,Organic Search,SMB,North America,1,247.82,0,247.82,4,USD
ORD-100401,2024-01-20,CUST-2229,Beauty,Paid Search,SMB,APAC,2,42.98,8,79.08,3,USD
ORD-100402,2024-01-20,CUST-1386,Electronics,Affiliate,Mid-Market,APAC,2,239.02,1,473.26,3,USD
ORD-100403,2024-01-20,CUST-1608,Home & Garden,Organic Search,Mid-Market,North America,1,92.4,0,92.4,4,USD
ORD-100404,2024-01-20,CUST-1915,Electronics,Social,Startup,North America,1,358.45,0,358.45,3,USD
ORD-100405,2024-01-20,CUST-4200,Electronics,Paid Search,Mid-Market,APAC,1,372.71,0,372.71,4,USD
ORD-100406,2024-01-20,CUST-1235,Electronics,Direct,SMB,North America,2,261.79,7,486.93,4,USD
ORD-100407,2024-01-20,CUST-3843,Home & Garden,Paid Search,SMB,APAC,3,93.08,0,279.24,3,USD
ORD-100408,2024-01-20,CUST-4794,Beauty,Email,Mid-Market,North America,3,43.2,6,121.82,4,USD
ORD-100409,2024-01-20,CUST-3446,Electronics,Paid Search,Enterprise,North America,2,397.07,0,794.14,4,USD
ORD-100410,2024-01-20,CUST-5069,Apparel,Organic Search,Startup,North America,2,66.97,23,103.13,3,USD
ORD-100411,2024-01-20,CUST-3688,Home & Garden,Paid Search,Consumer,North America,3,123.46,23,285.19,,USD
ORD-100412,2024-01-20,CUST-4782,Apparel,Organic Search,Enterprise,APAC,3,66.8,0,200.4,3,USD
ORD-100413,2024-01-20,CUST-2378,Home & Garden,Direct,Consumer,North America,3,117.71,0,353.13,,USD
ORD-100414,2024-01-20,CUST-1804,Home & Garden,Social,Enterprise,EMEA,1,75.27,13,65.48,4,USD
ORD-100415,2024-01-20,CUST-2887,Electronics,Organic Search,SMB,LATAM,2,341.08,0,682.16,,USD
ORD-100416,2024-01-20,CUST-2966,Books,Organic Search,Enterprise,North America,3,19.24,0,57.72,4,USD
ORD-100417,2024-01-21,CUST-2195,Electronics,Paid Search,SMB,North America,1,330.84,8,304.37,5,USD
ORD-100418,2024-01-21,CUST-1086,Electronics,Organic Search,Enterprise,APAC,1,356.22,0,356.22,4,USD
ORD-100419,2024-01-21,CUST-1825,Beauty,Organic Search,Startup,EMEA,1,56.86,0,56.86,4,USD
ORD-100420,2024-01-21,,Beauty,Email,Enterprise,EMEA,2,49.67,0,99.34,4,USD
ORD-100421,2024-01-21,CUST-2216,Beauty,Direct,Consumer,LATAM,1,38.79,0,38.79,4,USD
ORD-100422,2024-01-21,CUST-4290,Electronics,Organic Search,Mid-Market,North America,2,309.11,0,618.22,,USD
ORD-100423,2024-01-21,CUST-4796,Apparel,Paid Search,Enterprise,EMEA,1,53.57,0,53.57,4,USD
ORD-100424,2024-01-21,CUST-3564,Home & Garden,Organic Search,Consumer,EMEA,2,107.05,0,214.1,4,USD
ORD-100425,2024-01-21,CUST-4395,Sports,Email,Startup,LATAM,1,133.97,0,133.97,4,USD
ORD-100426,2024-01-21,CUST-1543,Home & Garden,Email,Consumer,North America,2,89.45,0,178.9,4,USD
ORD-100427,2024-01-21,CUST-4187,Electronics,Social,Consumer,APAC,2,346.49,0,692.98,4,USD
ORD-100428,2024-01-21,CUST-1222,Home & Garden,Organic Search,SMB,LATAM,2,77.77,0,155.54,4,USD
ORD-100429,2024-01-21,CUST-3577,Electronics,Organic Search,SMB,North America,3,361.15,0,1083.45,4,USD
ORD-100430,2024-01-21,,Beauty,Direct,SMB,APAC,2,42.91,0,85.82,4,USD
ORD-100431,2024-01-21,CUST-3954,Beauty,Social,Enterprise,APAC,1,40.83,0,40.83,4,USD
ORD-100432,2024-01-22,CUST-4465,Electronics,Affiliate,Startup,LATAM,2,321.53,0,643.06,4,USD
ORD-100433,2024-01-22,CUST-4247,Beauty,Paid Search,Mid-Market,EMEA,1,47.19,0,47.19,4,USD
ORD-100434,2024-01-22,CUST-2903,Apparel,Social,Startup,EMEA,1,49.84,0,49.84,4,USD
ORD-100435,2024-01-22,CUST-2493,Home & Garden,Organic Search,SMB,APAC,1,74.36,0,74.36,4,USD
ORD-100436,2024-01-22,CUST-3204,Electronics,Email,Enterprise,EMEA,1,305.03,0,305.03,4,USD
ORD-100437,2024-01-22,CUST-2646,Electronics,Organic Search,SMB,EMEA,1,226.64,0,226.64,4,USD
ORD-100438,2024-01-22,CUST-1823,Apparel,Affiliate,Startup,North America,2,61.46,0,122.92,4,USD
ORD-100439,2024-01-22,CUST-4990,Apparel,Organic Search,SMB,North America,2,58.12,0,116.24,3,USD
ORD-100440,2024-01-22,CUST-1553,Home & Garden,Social,Enterprise,North America,1,90.93,0,90.93,5,USD
ORD-100441,2024-01-22,,Apparel,Paid Search,SMB,North America,3,87.21,0,261.63,4,USD
ORD-100442,2024-01-22,CUST-2248,Electronics,Direct,Enterprise,EMEA,3,312.56,0,937.68,4,USD
ORD-100443,2024-01-22,CUST-3518,Electronics,Paid Search,Mid-Market,LATAM,1,353.2,19,286.09,4,USD
ORD-100444,2024-01-22,CUST-4623,Home & Garden,Email,SMB,LATAM,1,103.2,0,103.2,4,USD
ORD-100445,2024-01-22,CUST-3429,Apparel,Direct,Mid-Market,APAC,1,70.04,0,70.04,3,USD
ORD-100446,2024-01-22,CUST-1738,Sports,Affiliate,Startup,LATAM,1,127.47,0,127.47,4,USD
ORD-100447,2024-01-22,CUST-2729,Home & Garden,Direct,Mid-Market,North America,3,96.18,0,288.54,4,USD
ORD-100448,2024-01-22,CUST-4191,Home & Garden,Organic Search,Startup,EMEA,2,91.16,0,182.32,4,USD
ORD-100449,2024-01-22,CUST-1118,Home & Garden,Paid Search,Startup,APAC,2,97.01,0,194.02,4,USD
ORD-100450,2024-01-22,CUST-3389,Apparel,Paid Search,Consumer,LATAM,1,67.99,8,62.55,4,USD
ORD-100451,2024-01-22,CUST-3304,Home & Garden,Email,Enterprise,North America,2,87.88,0,175.76,4,USD
ORD-100452,2024-01-22,CUST-2639,Apparel,Paid Search,Startup,APAC,1,72.32,0,72.32,4,USD
ORD-100453,2024-01-22,CUST-3107,Apparel,Email,SMB,EMEA,2,67.43,23,103.84,4,USD
ORD-100454,2024-01-22,CUST-2666,Home & Garden,Email,Startup,APAC,2,131.7,0,263.4,4,USD
ORD-100455,2024-01-22,CUST-4960,Electronics,Email,Startup,APAC,1,342.98,0,342.98,4,USD
ORD-100456,2024-01-22,CUST-5158,Apparel,Direct,Enterprise,APAC,2,68.46,0,136.92,4,USD
ORD-100457,2024-01-23,CUST-3406,Beauty,Social,SMB,LATAM,3,28.22,0,84.66,4,USD
ORD-100458,2024-01-23,CUST-2756,Home & Garden,Organic Search,Consumer,APAC,1,118.66,0,118.66,3,USD
ORD-100459,2024-01-23,CUST-3465,Beauty,Organic Search,Mid-Market,North America,1,41.42,0,41.42,4,USD
ORD-100460,2024-01-23,CUST-2205,Apparel,Organic Search,SMB,LATAM,2,79.61,0,159.22,5,USD
ORD-100461,2024-01-23,CUST-2353,Electronics,Social,Enterprise,APAC,3,241.58,0,724.74,4,USD
ORD-100462,2024-01-23,CUST-3416,Apparel,Paid Search,SMB,North America,1,63.2,0,63.2,5,USD
ORD-100463,2024-01-23,CUST-4957,Home & Garden,Paid Search,Consumer,APAC,1,110.07,0,110.07,3,USD
ORD-100464,2024-01-23,CUST-2143,Beauty,Email,SMB,EMEA,2,40.84,0,81.68,4,USD
ORD-100465,2024-01-23,CUST-1275,Books,Paid Search,Mid-Market,EMEA,1,25.61,0,25.61,,USD
ORD-100466,2024-01-23,CUST-5137,Electronics,Email,SMB,LATAM,2,395.09,7,734.87,4,USD
ORD-100467,2024-01-23,CUST-1900,Books,Social,Consumer,LATAM,3,24,0,72,3,USD
ORD-100468,2024-01-23,CUST-1929,Apparel,Paid Search,Mid-Market,EMEA,2,68.8,9,125.22,4,USD
ORD-100469,2024-01-23,CUST-1632,Sports,Email,Consumer,APAC,2,103.68,0,207.36,4,USD
ORD-100470,2024-01-23,CUST-4890,Books,Email,Enterprise,LATAM,3,22.11,0,66.33,4,USD
ORD-100471,2024-01-23,CUST-3324,Beauty,Social,Mid-Market,North America,3,50.9,8,140.48,5,USD
ORD-100472,2024-01-23,CUST-3751,Home & Garden,Social,Consumer,LATAM,3,94.7,18,232.96,4,USD
ORD-100473,2024-01-23,CUST-1375,Electronics,Email,Enterprise,LATAM,3,308.24,2,906.23,4,USD
ORD-100474,2024-01-23,CUST-1858,Apparel,Paid Search,SMB,LATAM,2,55.26,0,110.52,4,USD
ORD-100475,2024-01-23,CUST-1563,Beauty,Social,SMB,North America,3,41.3,3,120.18,4,USD
ORD-100476,2024-01-23,CUST-3024,Apparel,Direct,Mid-Market,EMEA,1,60.12,13,52.3,4,USD
ORD-100477,2024-01-23,CUST-1303,Electronics,Affiliate,Consumer,North America,3,290.06,0,870.18,3,USD
ORD-100478,2024-01-23,CUST-4999,Sports,Organic Search,Mid-Market,EMEA,1,115.73,0,115.73,4,USD
ORD-100479,2024-01-23,CUST-4813,Electronics,Social,Enterprise,EMEA,1,325.58,0,325.58,4,USD
ORD-100480,2024-01-23,CUST-2021,Electronics,Organic Search,SMB,APAC,3,327.85,0,983.55,,USD
ORD-100481,2024-01-24,CUST-1774,Beauty,Affiliate,SMB,North America,3,42.88,0,128.64,4,USD
ORD-100482,2024-01-24,CUST-4153,Books,Email,Consumer,APAC,1,20.54,13,17.87,4,USD
ORD-100483,2024-01-24,CUST-4746,Sports,Social,Enterprise,EMEA,2,117.3,0,234.6,3,USD
ORD-100484,2024-01-24,CUST-5127,Beauty,Email,Mid-Market,APAC,2,37.59,12,66.16,4,USD
ORD-100485,2024-01-24,CUST-4663,Electronics,Organic Search,Consumer,North America,2,346.54,0,693.08,4,USD
